Format,AiM CSV File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.55,15.1107,14,0.0295,0.3888,-0.0528,44.0096,4.0737,115.2513,0.0029,0.08,59.0359,38.74673538,-90.50894785,11.4,14,14,13,11,17,9,19,18,125.08,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,11126,46.23,72,37.2,69.63,60.09,8,1,0,48.42,-12.39,1,1,3,0,0,0,0.8,0,0.2,0,52,170.8,0,68,68,3,4,50,1915,-1247,9595,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
118.6,15.7811,14,0.0378,0.3963,-0.1942,44.1815,5.0103,115.2442,0.0029,0.08,50.1299,38.74673688,-90.5089461,11.4,14,14,13,10,17,9,19,19,124.16,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,11335,46.11,73,37.6,69.63,58.45,8,1,0,48.67,-12.4,1,1,3,0,0,0,0.8,0,0.3,0,52.1,170.8,0,68,68,3,4,50,-869,-707,4009,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
118.65,16.5017,14,0.0441,0.4037,-0.1835,44.0087,5.5964,115.2374,0.0029,0.08,46.9293,38.7467384,-90.50894421,11.4,15,14,12,10,17,9,20,19,123.23,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,11250,45.83,73,37.5,69.63,57.72,8,1,0,48.75,-12.4,1,1,3,0,0,0,0.8,0,0.3,0,52.2,170.8,0,68,68,3,4,50,-3484,-64,-2674,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
118.7,17.1793,14,0.0419,0.4184,-0.0907,44.232,5.0965,115.2435,0.0029,0.08,53.648,38.74674001,-90.50894221,11.4,14,14,12,11,18,10,19,18,122.31,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,11023,45.71,72,37.1,69.63,59.68,8,1,0,49.15,-12.39,1,1,3,0,0,0,0.8,0,0.3,0,52.3,170.8,0,68,68,3,4,50,-4937,-579,-5539,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
118.75,18.0053,14,0.0409,0.4388,-0.0251,44.7273,4.7584,115.2435,0.0029,0.08,60.2225,38.74674165,-90.50894012,11.4,14,14,13,10,18,10,19,18,121.39,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10973,45.61,72,37,69.63,59.42,8,1,0,49.87,-12.38,1,1,3,0,0,0,0.8,0,0.3,0,52.4,170.8,0,68,68,3,4,50,-6261,-1222,-7981,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
118.8,18.9344,14,0.0391,0.4431,-0.1706,45.3594,4.3489,115.2389,0.0029,0.08,69.2939,38.74674339,-90.50893786,11.4,14,14,15,10,18,10,19,19,120.47,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10956,45.6,72,36.8,69.63,57.35,8,1,0,49.64,-12.38,1,1,3,0,0,0,0.8,0,0.3,0,52.5,170.8,0,68,68,3,4,50,-1730,-1171,-2843,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
118.85,19.6495,14,0.0269,0.4478,-0.1762,45.2479,2.8654,115.2361,0.0029,0.08,109.1421,38.74674514,-90.50893565,11.4,13,14,13,11,17,10,19,19,119.55,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,11080,45.6,72,37.1,69.63,57.78,8,1,0,48.48,-12.39,1,1,3,0,0,0,0.8,0,0.3,0,52.6,170.8,0,68,68,3,4,50,3450,-1044,3137,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
118.9,20.2323,14,0.0252,0.4537,-0.1729,45.3097,2.5929,115.24,0.0029,0.08,124.1889,38.74674691,-90.50893322,11.4,13,14,13,10,18,9,19,19,118.63,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,11023,45.6,72,36.9,69.63,59.44,8,1,0,48.05,-12.4,1,1,3,0,0,0,0.8,0,0.3,0,52.7,170.8,0,68,68,3,4,50,2921,-229,3627,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
118.95,21.1607,14,0.0222,0.4616,-0.1375,45.3871,2.1888,115.2415,0.0029,0.08,153.8667,38.74674886,-90.50893079,11.4,15,14,14,10,18,9,19,18,117.71,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,11113,45.6,72,37.2,69.63,59.02,8,1,0,48.35,-12.4,1,1,3,0,0,0,0.8,0,0.3,0,52.8,170.8,0,68,68,3,4,50,1613,680,3367,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119,22.1486,14,0.0096,0.4621,-0.1588,45.2991,0.9106,115.2288,0.0029,0.08,387.1165,38.74675091,-90.50892819,11.4,14,13,12,10,18,10,19,18,116.79,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,11159,45.6,72,37.2,69.63,58.8,8,1,0,48.72,-12.4,1,1,3,0,0,0,0.8,0,0.3,0,52.9,170.8,0,68,68,3,4,50,2373,424,1953,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.05,22.9139,14,0.0035,0.4559,-0.0942,45.4813,0.3246,115.2395,0.0029,0.08,1123.4744,38.74675304,-90.50892547,11.4,14,14,12,10,18,9,20,18,115.87,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10953,45.51,72,36.8,69.63,58.3,8,1,0,49.16,-12.4,1,1,3,0,0,0,0.8,0,0.4,0,52.9,170.8,0,68,68,3,4,50,3363,39,411,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.1,23.6161,14,0.0025,0.4648,-0.1493,45.5202,0.2251,115.2306,0.0029,0.08,1669.6226,38.74675511,-90.50892275,11.4,14,15,13,10,17,9,20,18,114.95,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10832,45.59,71,36.5,69.63,58,8,1,0,49.37,-12.4,1,1,3,0,0,0,0.8,0,0.4,0,53,170.8,0,68,68,3,4,50,-1447,0,3120,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.15,24.4036,14,-0.0092,0.4745,-0.1372,45.3409,-0.7773,115.2308,0.0029,0.08,499.6688,38.74675736,-90.50891994,11.4,14,15,12,10,17,9,20,18,114.03,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10803,45.6,71,36.6,69.63,58.8,8,1,0,49.36,-12.4,1,1,3,0,0,0,0.8,0,0.4,0,53.1,170.8,0,68,68,3,4,50,-6902,0,6300,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.2,25.3261,14,-0.0207,0.4779,-0.1551,45.1738,-1.7,115.2369,0.0029,0.08,237.1103,38.74675963,-90.50891708,11.4,14,15,12,10,17,9,19,18,113.11,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10943,45.6,72,36.8,69.63,59.53,8,1,0,49.28,-12.4,1,1,3,0,0,0,0.8,0,0.4,0,53.2,170.8,0,68,68,3,4,50,-6131,339,3402,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.25,26.2201,14,-0.0188,0.4917,-0.1297,45.216,-1.4931,115.2353,0.0029,0.08,279.4981,38.74676199,-90.50891404,11.4,14,14,13,11,18,9,19,18,112.18,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10806,45.6,71,36.6,69.63,59.75,8,1,0,49.14,-12.4,1,1,3,0,0,0,0.8,0,0.4,0,53.3,170.8,0,68,68,3,4,50,-4510,725,-325,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.3,26.9861,14,-0.0314,0.5138,-0.1621,45.2056,-2.3933,115.2354,0.0029,0.08,179.4563,38.74676444,-90.50891089,11.4,15,14,14,11,18,10,19,19,111.26,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10765,45.6,71,36.4,69.63,59.72,8,1,0,49.37,-12.4,1,1,3,0,0,0,0.8,0,0.4,0,53.4,170.8,0,68,68,3,4,50,-3670,1110,246,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.35,27.9499,14,-0.0585,0.5173,-0.1384,45.2905,-4.3338,115.23,0.0029,0.08,102.6433,38.74676693,-90.50890766,11.4,15,14,14,11,18,10,19,18,110.34,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10697,45.86,70,36.4,69.63,59.51,8,1,0,49.96,-12.4,1,1,3,0,0,0,0.8,0,0.5,0,53.5,170.8,0,68,68,3,4,50,-2935,1496,1403,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.4,28.9316,14,-0.0694,0.5176,-0.1499,44.6351,-4.9764,115.2294,0.0029,0.0805,92.5278,38.74676963,-90.50890425,11.4,14,15,13,11,18,10,19,18,109.42,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10803,46.08,71,36.5,69.63,59.04,8,1,0,50.02,-12.4,1,1,3,0,0,0,0.8,0,0.5,0,53.6,170.8,0,68,68,3,4,50,-3511,1203,3577,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.45,29.9889,14,-0.0967,0.5332,-0.1352,44.5333,-6.7168,115.2298,0.0029,0.09,71.0585,38.74677237,-90.5089009,11.4,15,14,12,11,18,10,18,19,108.5,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10886,46.1,71,36.8,69.63,59.26,8,1,0,49.56,-12.4,1,1,3,0,0,0,0.8,0,0.5,0,53.7,170.8,0,68,68,3,4,50,-4265,817,5890,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.5,30.8817,14,-0.1068,0.5526,-0.1255,44.0375,-7.1897,115.2284,0.0029,0.09,68.3616,38.74677526,-90.50889739,11.4,14,14,12,10,18,10,18,18,107.58,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10865,46.19,71,36.6,69.63,59.81,8,1,0,49.1,-12.4,1,1,3,0,0,0,0.8,0,0.5,0,53.8,170.8,0,68,68,3,4,50,-495,771,3793,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.55,31.7273,14,-0.1119,0.559,-0.1533,43.4656,-7.294,115.231,0.0029,0.09,69.229,38.74677827,-90.50889387,11.4,13,15,12,10,18,10,19,17,106.66,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10638,46.29,70,36.2,69.63,59.93,8,1,0,48.65,-12.4,1,1,3,0,0,0,0.8,0,0.5,0,53.8,170.8,0,68,68,3,4,50,3892,771,1095,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.6,32.8346,14,-0.1173,0.5693,-0.1031,43.5191,-7.4133,115.2367,0.0029,0.09,70.4924,38.74678126,-90.50889017,11.3,14,14,12,11,18,8,19,18,105.74,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10776,46.39,71,36.5,69.63,60.29,8,1,0,48.84,-12.39,1,1,3,0,0,0,0.8,0,0.5,0,53.7,170.8,0,68,68,3,4,50,-1926,205,2015,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.65,33.9074,14,-0.0859,0.5812,-0.1187,43.1068,-5.2743,115.2287,0.0029,0.09,102.3168,38.7467845,-90.50888646,11.3,13,14,12,12,18,9,19,18,104.82,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10805,46.14,71,36.8,69.63,60.32,8,1,0,49.66,-12.38,1,1,3,0,0,0,0.8,0,0.5,0,53.6,170.8,0,68,68,3,4,50,-9135,-438,3428,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.7,34.7969,14,-0.0314,0.6036,-0.1316,42.7142,-1.8914,115.2253,0.0029,0.09,292.8045,38.74678776,-90.50888268,11.3,13,15,12,12,18,9,19,18,103.9,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10590,45.83,70,36.1,69.63,59.48,8,1,0,49.71,-12.38,1,1,3,0,0,0,0.8,0,0.6,0,53.5,170.8,0,68,68,3,4,50,-2668,57,-4626,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.75,35.8892,14,0.036,0.6195,-0.1147,43.0829,2.0584,115.2247,0.0029,0.09,277.4958,38.74679109,-90.50887873,11.3,14,15,12,11,17,9,19,19,102.98,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10541,45.8,69,36,69.63,59.58,8,1,0,48.99,-12.39,1,1,3,0,0,0,0.8,0,0.6,0,53.4,170.8,0,68,68,3,4,50,5665,706,-13972,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.8,37.0284,14,0.1155,0.6214,-0.1198,42.9622,6.4474,115.23,0.0029,0.08,91.4048,38.74679461,-90.5088746,11.3,13,15,12,10,17,9,19,19,102.06,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10450,45.8,69,36,69.63,59.1,8,1,0,48.59,-12.4,1,1,3,0,0,0,0.9,0,0.6,0,53.3,170.8,0,68,68,3,4,50,2909,771,-10098,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.85,38.3089,14,0.1677,0.6388,-0.1002,43.4395,9.0745,115.2378,0.0029,0.08,67.1889,38.74679817,-90.50887027,11.3,12,14,12,11,18,9,19,18,101.13,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10395,45.8,69,36,69.63,60.16,8,1,0,48.53,-12.4,1,1,3,0,0,0,0.8,0,0.6,0,53.2,170.8,0,68,68,3,4,50,-1079,771,-4754,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.9,39.5095,14,0.2277,0.6707,-0.0722,44.1713,11.9723,115.2411,0.0029,0.08,52.5225,38.74680175,-90.50886572,11.3,13,15,13,11,18,8,20,19,100.21,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10444,45.8,69,36,69.63,59.24,8,1,0,48.34,-12.39,1,1,3,0,0,0,0.7,0,0.7,0,53.1,170.8,0,68,68,3,4,50,-3997,428,1027,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
119.95,40.5377,14,0.2468,0.6844,-0.0576,44.7656,12.5973,115.2377,0.0029,0.08,51.2155,38.74680548,-90.50886109,11.3,13,15,13,11,18,9,19,18,100.37,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10338,45.8,69,36,69.63,59.03,8,1,0,48.03,-12.38,1,1,3,0,0,0,0.8,0,0.7,0,53,170.8,0,68,68,3,4,50,-6769,39,6869,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
120,41.7413,14,0.2255,0.673,-0.0285,45.7723,11.1767,115.2434,0.0029,0.08,59.439,38.74680908,-90.50885615,11.3,13,14,13,11,17,11,19,18,100.98,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10311,45.8,69,36,69.63,59.12,8,1,0,48.04,-12.38,1,1,3,0,0,0,0.8,0,0.7,0,52.9,170.8,0,68,68,3,4,50,-2012,-579,-2378,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
120.05,42.9118,14,0.1518,0.6496,0.0211,46.3139,7.3213,115.2542,0.0029,0.08,93.2843,38.74681282,-90.5088511,11.3,13,13,12,11,17,9,19,18,101.59,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10339,45.71,69,36,69.63,60.68,8,1,0,48.36,-12.39,1,1,3,0,0,0,0.8,0,0.7,0,52.9,170.8,0,68,68,3,4,50,3582,-1222,-13301,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
120.1,44.0437,14,0.0761,0.6284,0.017,46.3164,3.5881,115.2543,0.0029,0.08,195.3621,38.74681666,-90.50884595,11.3,13,14,12,10,17,8,18,18,102.2,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10283,44.89,69,36,69.63,61.02,8,1,0,48.54,-12.4,1,1,3,0,0,0,0.8,0,0.7,0,52.8,170.8,0,68,68,3,4,50,3350,-707,-6181,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
120.15,45.0593,14,-0.0227,0.5933,0.0053,46.3344,-1.0238,115.2534,0.0029,0.08,700.5031,38.7468206,-90.50884071,11.3,13,15,12,11,18,8,18,18,102.82,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10226,44.53,69,36,69.63,59.72,8,1,0,48.56,-12.4,1,1,3,0,0,0,0.8,0,0.7,0,52.7,170.8,0,68,68,3,4,50,2472,-64,2943,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
120.2,46.177,14,-0.0967,0.5443,0.0376,46.2373,-4.3142,115.2608,0.0029,0.0803,170.351,38.74682471,-90.5088353,11.3,14,15,12,11,19,9,19,18,103.43,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10281,44.23,69,36,69.63,58.65,8,1,0,48.59,-12.39,1,1,3,0,0,0,0.8,0,0.7,0,52.6,170.8,0,68,68,3,4,50,4535,-232,6399,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
120.25,47.1928,14,-0.1293,0.5006,0.0141,45.6976,-5.6572,115.2542,0.0029,0.09,132.7685,38.74682897,-90.50882984,11.3,15,15,12,11,19,9,19,18,104.04,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10455,44.2,69,36,69.63,58.01,8,1,0,48.63,-12.38,1,1,3,0,0,0,0.8,0,0.7,0,52.5,170.8,0,68,68,3,4,50,6925,-489,9226,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
120.3,47.818,14,-0.1166,0.4779,0.0398,45.0922,-5.0054,115.2573,0.0029,0.09,152.044,38.74683328,-90.50882438,11.3,15,15,12,11,18,10,19,18,104.65,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10577,44.11,70,36.1,69.63,57.99,8,1,0,48.33,-12.38,1,1,3,0,0,0,0.8,0,0.8,0,52.4,170.8,0,68,68,3,4,50,6753,-283,1182,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
120.35,48.3853,14,-0.0711,0.4476,0.0608,44.3813,-3.0024,115.2657,0.0029,0.09,256.4856,38.74683764,-90.508819,11.3,14,15,13,11,17,9,19,19,105.27,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,10699,44.1,70,36.3,69.63,57.71,8,1,0,47.69,-12.39,1,1,3,0,0,0,0.8,0,0.8,0,52.3,170.8,0,68,68,3,4,50,6296,-26,-8071,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,102,100,100,100
